,id,content
0,7d73c478-b08e-3cad-9a53-03dcad006651,"{'id': '7d73c478-b08e-3cad-9a53-03dcad006651', 'contentType': 'STORY', 'title': 'HUL board approves 14.3% stake acquisition in Lucro Plastecycle', 'description': '', 'summary': 'The move aims to tackle the ongoing challenge of recycling hard-to-recycle flexible plastics.', 'pubDate': '2025-03-21T11:35:16Z', 'displayTime': '2025-03-21T11:35:16Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/packaging_gateway_559/d1809244a75428c0eba13e845b8ea93b', 'originalWidth': 1440, 'originalHeight': 810, 'caption': 'Lucro Plastecycle operates as an integrated entity focused on waste management. Credit: JDzacovsky via Shutterstock.', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/GtJ_fqXWrmGseKNU6FOxEA--~B/aD04MTA7dz0xNDQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/packaging_gateway_559/d1809244a75428c0eba13e845b8ea93b', 'width': 1440, 'height': 810, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/67rQ.S0W4MkUB7cFRFpqAg--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/packaging_gateway_559/d1809244a75428c0eba13e845b8ea93b', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Packaging Gateway', 'url': 'https://www.globaldata.com/'}, 'canonicalUrl': {'url': 'https://www.packaging-gateway.com/news/hul-board-approves-stake-acquisition/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/hul-board-approves-14-3-113516655.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
1,50dad6ec-314b-353b-968a-75811cb2b65e,"{'id': '50dad6ec-314b-353b-968a-75811cb2b65e', 'contentType': 'STORY', 'title': ""India's Godrej Consumer mulls more gradual price hikes for soaps"", 'description': '', 'summary': ""India's Godrej Consumer Products will keep raising prices of its soaps gradually to protect margins amid rising palm oil prices, the consumer goods maker's top boss said on Monday.  Palm oil prices have surged in recent months due to floods in top producers Indonesia and Malaysia, forcing consumer goods makers, including Dove soapmaker Hindustan Unilever and Cinthol owner Godrej Consumer, to raise prices."", 'pubDate': '2025-03-10T11:13:19Z', 'displayTime': '2025-03-10T11:13:19Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/84aa3ee5ad40076af3d129d6913dc0e7', 'originalWidth': 800, 'originalHeight': 554, 'caption': 'FILE PHOTO: A man walks past the new Godrej brand logo during an event in Mumbai', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/fGT7ouC3mXqMwNnuR4IUbg--~B/aD01NTQ7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/84aa3ee5ad40076af3d129d6913dc0e7', 'width': 800, 'height': 554, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/u6GSPw0FU0pUJjIxMhPKPg--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/84aa3ee5ad40076af3d129d6913dc0e7', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/indias-godrej-consumer-mulls-more-111319353.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/indias-godrej-consumer-mulls-more-111319353.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
2,513c7526-6b44-3b81-8c98-0dca0ec1759f,"{'id': '513c7526-6b44-3b81-8c98-0dca0ec1759f', 'contentType': 'STORY', 'title': 'Hindustan Unilever Ltd (BOM:500696) Q3 2025 Earnings Call Highlights: Strategic Moves and ...', 'description': '', 'summary': 'Hindustan Unilever Ltd (BOM:500696) reports stable earnings with strategic acquisition and robust homecare growth despite subdued market demand.', 'pubDate': '2025-01-23T07:01:45Z', 'displayTime': '2025-01-23T07:01:45Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': None, 'provider': {'displayName': 'GuruFocus.com', 'url': 'http://www.gurufocus.com/'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/hindustan-unilever-ltd-bom-500696-070145322.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/hindustan-unilever-ltd-bom-500696-070145322.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
3,5d177ff4-b532-3c59-ae30-3f822b8ecbaa,"{'id': '5d177ff4-b532-3c59-ae30-3f822b8ecbaa', 'contentType': 'STORY', 'title': ""India's Hindustan Unilever drops to 8-month low on margin concerns"", 'description': '', 'summary': 'The \'Clinic Plus\' shampoo maker on Wednesday forecast near-term margins at the lower end of its previous forecast range of 23%-24% as costs of key commodities such as palm oil and tea continue to rise and urban demand hit a two-year low in November.  The company posted a marginal rise in its third-quarter profit and a 2% increase in revenue.  Hindustan Unilever appeared to be more cautious about the demand outlook than at the previous analyst meet, Jefferies analyst Vivek Maheshwari said, calling it ""a worry"".', 'pubDate': '2025-01-23T05:05:37Z', 'displayTime': '2025-01-23T05:05:37Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/38777299d61dc29bbae7773965dbe599', 'originalWidth': 800, 'originalHeight': 536, 'caption': ""Plastic sachets of Unilever's Sunsilk and Clinic Plus shampoo hang outside a shop in Mumbai"", 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/qPpeTx5cIi.outpgtmsMbQ--~B/aD01MzY7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/38777299d61dc29bbae7773965dbe599', 'width': 800, 'height': 536, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/pXtAwCJilGCB92nFXHkqXg--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/38777299d61dc29bbae7773965dbe599', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/indias-hindustan-unilever-drops-8-050537599.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/indias-hindustan-unilever-drops-8-050537599.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
4,79549c0f-4a18-3577-bc6f-85f67aa0424f,"{'id': '79549c0f-4a18-3577-bc6f-85f67aa0424f', 'contentType': 'STORY', 'title': ""Unilever's India unit to buy 'Minimalist' beauty brand, sees near-term margin pressure"", 'description': '', 'summary': ""(Reuters) -Consumer goods maker Hindustan Unilever said on Wednesday it would buy the 'Minimalist' skin care brand and projected near-term margins at the lower end of its forecast range as it grapples with slowing urban demand.  This is Hindustan Unilever's latest investment in the beauty space as the conglomerate bets on Indian consumers splurging on skin and hair care.  The maker of soap brands 'Dove' and 'Pears' said it will buy a 90.5% stake in Uprising Science, which operates under the brand 'Minimalist', valuing the latter at 29.55 billion rupees ($342.3 million), including debt."", 'pubDate': '2025-01-22T10:16:13Z', 'displayTime': '2025-01-22T12:13:16Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/6cab9f0dab7f17feaacd4d77916eae28', 'originalWidth': 800, 'originalHeight': 581, 'caption': 'A pedestrian walks past the Hindustan Unilever Limited (HUL) headquarters in Mumbai', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/OuXnI_e78Bp43URLlE1tbA--~B/aD01ODE7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/6cab9f0dab7f17feaacd4d77916eae28', 'width': 800, 'height': 581, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/2s10bi1zRmBTyTZ8L3ocyA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/6cab9f0dab7f17feaacd4d77916eae28', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/unilevers-india-unit-posts-marginal-101613110.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/unilevers-india-unit-posts-marginal-101613110.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
5,257ac3c1-7a36-3f69-b9a8-fb7c5def040c,"{'id': '257ac3c1-7a36-3f69-b9a8-fb7c5def040c', 'contentType': 'STORY', 'title': 'Demerger of Unilever’s ice-cream units confirmed for India, Indonesia', 'description': '', 'summary': 'Ice cream will be listed in India with a similar plan likely for Indonesia as Unilever moves forward with spin-off.', 'pubDate': '2024-11-26T12:09:48Z', 'displayTime': '2024-11-26T12:09:48Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/just_food_692/d625094ed2efe372b870df11fd0e7e67', 'originalWidth': 900, 'originalHeight': 507, 'caption': 'Unilever corporate logo', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/mXa1gVlzUoQF2y3g5dcV0A--~B/aD01MDc7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/just_food_692/d625094ed2efe372b870df11fd0e7e67', 'width': 900, 'height': 507, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/n5la8BpMOhhhfXk06KdcWw--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/just_food_692/d625094ed2efe372b870df11fd0e7e67', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Just Food', 'url': 'https://www.globaldata.com/'}, 'canonicalUrl': {'url': 'https://www.just-food.com/news/demerger-of-unilevers-ice-cream-units-confirmed-for-india-indonesia/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/demerger-unilever-ice-cream-units-120948457.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
6,b3ceb2c2-14d9-3bcf-a5bc-afb05837bbd4,"{'id': 'b3ceb2c2-14d9-3bcf-a5bc-afb05837bbd4', 'contentType': 'STORY', 'title': 'Hindustan Unilever Ltd (BOM:500696) Q2 2025 Earnings Call Highlights: Strategic Dividends and ...', 'description': '', 'summary': 'Despite a competitive turnover and strategic dividends, Hindustan Unilever Ltd faces challenges in personal care and commodity pricing.', 'pubDate': '2024-10-24T07:05:56Z', 'displayTime': '2024-10-24T07:05:56Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': None, 'provider': {'displayName': 'GuruFocus.com', 'url': 'http://www.gurufocus.com/'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/hindustan-unilever-ltd-bom-500696-070556317.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/hindustan-unilever-ltd-bom-500696-070556317.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
7,598c7ea1-c88a-349f-953b-a83909dd8dfa,"{'id': '598c7ea1-c88a-349f-953b-a83909dd8dfa', 'contentType': 'STORY', 'title': ""Unilever's India unit misses profit view as higher costs, urban slowdown weigh"", 'description': '', 'summary': 'The Dove soap-maker reported a near-4% fall in profit to 26.12 billion rupees ($310.8 million) for the second quarter ended Sept. 30, missing analysts\' estimates of 26.88 billion rupees, according to data compiled by LSEG.  ""When overall market demand signals are muted, we are seeing urban growth in the market moderating,"" CFO Ritesh Tiwari told reporters.', 'pubDate': '2024-10-23T11:25:30Z', 'displayTime': '2024-10-23T13:23:54Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/00b45eef63d85c86e7abbe057f6b2c05', 'originalWidth': 800, 'originalHeight': 581, 'caption': 'A pedestrian walks past the Hindustan Unilever Limited (HUL) headquarters in Mumbai', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/qGJ1kYm_.lgy6.LGHzcQLA--~B/aD01ODE7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/00b45eef63d85c86e7abbe057f6b2c05', 'width': 800, 'height': 581, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/FPBE0.oZoNgQpyZomC0dvg--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/00b45eef63d85c86e7abbe057f6b2c05', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/unilevers-india-unit-misses-profit-112530654.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/unilevers-india-unit-misses-profit-112530654.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
8,8b0a154c-f57c-3da2-91fe-ff86e242e51a,"{'id': '8b0a154c-f57c-3da2-91fe-ff86e242e51a', 'contentType': 'STORY', 'title': '24 Largest Publicly Traded Food Companies in 2024', 'description': '', 'summary': 'In this article, we will be taking a look at the 24 largest publicly traded food companies in 2024. If you want to skip our detailed analysis of the food industry, you can go directly to see the 5 Largest Publicly Traded Food Companies in 2024. Trends Shaping the Global Food Industry The global food […]', 'pubDate': '2024-08-20T17:22:46Z', 'displayTime': '2024-08-20T17:22:46Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/insidermonkey.com/329b323e2f6043aa69d8e431441236ca', 'originalWidth': 1456, 'originalHeight': 816, 'caption': '24 Largest Publicly Traded Food Companies in 2024', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/0k50icy1.jjvoW7N_5j39g--~B/aD04MTY7dz0xNDU2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/insidermonkey.com/329b323e2f6043aa69d8e431441236ca', 'width': 1456, 'height': 816, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/S4SmTYqBehLGdI6TdEWKzA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/insidermonkey.com/329b323e2f6043aa69d8e431441236ca', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Insider Monkey', 'url': 'http://www.insidermonkey.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/24-largest-publicly-traded-food-172246116.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/24-largest-publicly-traded-food-172246116.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
9,45be4ec4-b985-3e86-8c42-590ea8ca66f3,"{'id': '45be4ec4-b985-3e86-8c42-590ea8ca66f3', 'contentType': 'STORY', 'title': ""Unilever's India quarterly profit disappoints; sees signs of rebound in rural sales"", 'description': '', 'summary': ""BENGALURU/CHENNAI (Reuters) -Hindustan Unilever, the Indian arm of UK's Unilever, posted a bigger-than-expected fall in quarterly profit on Wednesday, but indicated signs of a much-anticipated sales recovery in rural areas.  Lower prices of select raw materials have also allowed a few of Hindustan Unilever's brands as well as that of peers such as Saffola-owner Marico to cut prices and stay competitive.  Hindustan Unilever said its profit fell nearly 6% to 24.06 billion rupees ($288.9 million), missing estimates of 24.44 billion rupees, according to LSEG."", 'pubDate': '2024-04-24T10:52:38Z', 'displayTime': '2024-04-24T13:28:47Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/bd0561aecd4bc1fee07dad5c64b2532e', 'originalWidth': 800, 'originalHeight': 581, 'caption': 'FILE PHOTO: A pedestrian walks past the Hindustan Unilever Limited (HUL) headquarters in Mumbai', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/DlhMl4VAKVQFbwFt.xl9FA--~B/aD01ODE7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/bd0561aecd4bc1fee07dad5c64b2532e', 'width': 800, 'height': 581, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/PALPCBsZD826vdlLmbjTXQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/bd0561aecd4bc1fee07dad5c64b2532e', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/unilevers-india-arm-q4-profit-105238386.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/unilevers-india-arm-q4-profit-105238386.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}"
